item_name,item_price,store,date,item_des,item_cat
มันชกิ้น โดนัท ช็อคโกแลต บัทเตอร์นัท Chocolate Butternut Munchkins Donut,12,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:37,,มันชกิ้น โดนัท / Munchkins Donut
มันชกิ้น  โดนัท พาวเดอร์ powder Munchkins Donut,12,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:37,,มันชกิ้น โดนัท / Munchkins Donut
ชาเขียว กรีนแอปเปิ้ล ป๊อป,55,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:37,,เครื่องดื่มอื่นๆ / Other Beverage
ชาเขียว สตอร์เบอรี่ป๊อป,55,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:37,,เครื่องดื่มอื่นๆ / Other Beverage
ชานม บับเบิ้ล ป๊อป,40,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:37,,เครื่องดื่มอื่นๆ / Other Beverage
ชามะนาว (22oz),35,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:37,,เครื่องดื่มอื่นๆ / Other Beverage
น้ำส้ม(22 ออนซ์),35,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:37,Orange Juice(22 Oz.),เครื่องดื่มอื่นๆ / Other Beverage
ชาเย็น(22 ออนซ์),35,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:37,(22 Oz.),เครื่องดื่มอื่นๆ / Other Beverage
โกล ไอซ์ คอฟฟี่ (22 ออนซ์),39,Dunkin' (ดังกิ้น) - เมเจอร์ ซีนีเพล็กซ์ ปิ่นเกล้า,2023-06-18 16:37,(22 Oz.),กาแฟ / Coffee
<เบอร์รี่ เลิฟ! โดนัทเบอร์รี่ 6 ชิ้น 129.->,129,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,เลือกโดนัท 6 ชิ้นจาก พอน เดอ ริง สตรอเบอร์รี่ / พอน เดอ ริง บลูเบอร์รี่ / สตรอเบอร์รี่ ริง / สตรอเบอร์รี่ เชลล์ / บลูเบอร์รี่ เชลล์,โปรลับ GrabFood
<สายช็อกห้ามพลาด! ช็อกโกแลต โดนัท 10 ชิ้น 189.->,189,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ช็อกโกแลต 4 ชิ้น / ช็อกโกแลต ริง 4 ชิ้น / ช็อก พีนัท 2 ชิ้น,โปรลับ GrabFood
<อร่อยซ่ากับโค้ก Set 1 โดนัท 2 ชิ้น + โค้ก 55.->,55,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ไวท์ ช็อกโกแลต 1 ชิ้น / ช็อกโกแลต ริง 1 ชิ้น และ โค้ก 1 กระป๋อง,โปรลับ GrabFood
<อร่อยซ่ากับโค้ก Set 2 โดนัท 4 ชิ้น + โค้ก 99.->,99,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,ช็อกโกแลต ริง 1 ชิ้น สตรอเบอร์รี่ ริง 1 ชิ้น ฮันนี่ ดิป 1 ชิ้น บาวาเรียน เชลล์ 1 ชิ้น และ โค้ก 1 กระป๋อง,โปรลับ GrabFood
<อร่อยซ่ากับโค้ก Set 3 พอน เดอ ริง 4 ชิ้น + โค้ก 99.->,99,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ไวท์ ช็อก 1 ชิ้น / พอน เดอ ริง ช็อก 1 ชิ้น / พอน เดอ ริง เกลซ 1 ชิ้น / พอน เดอ ริง สตรอเบอร์รี่ 1 ชิ้น และ โค้ก 1 กระป๋อง,โปรลับ GrabFood
<อร่อยซ่ากับโค้ก Set 4 โดนัท 6 ชิ้น + โค้ก 139.->,139,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,ช็อกโกแลต ริง 2 ชิ้น สตรอเบอร์รี่ ริง 2 ชิ้น ฮันนี่ ดิป 1 ชิ้น บาวาเรียน เชลล์ 1 ชิ้น และ โค้ก 1 กระป๋อง,โปรลับ GrabFood
<อร่อยซ่ากับโค้ก Set 5 พอน เดอ ริง 6 ชิ้น + โค้ก 139.->,139,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ไวท์ ช็อก 1 ชิ้น / พอน เดอ ริง ช็อก 1 ชิ้น / พอน เดอ ริง เกลซ 2 ชิ้น / พอน เดอ ริง สตรอเบอร์รี่ 1 ชิ้น / พอน เดอ ริง บลูเบอร์รี่ 1 ชิ้น และ โค้ก 1 กระป๋อง,โปรลับ GrabFood
<ลดสุดคุ้ม โดนัท 6 ฟรี 6>,186,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,ช็อกโกแลต ริง 4 ชิ้น / สตรอเบอร์รี่ ริง 4 ชิ้น / ฮันนี่ ดิป 2 ชิ้น / บาวาเรียน เชลล์ 1 ชิ้น / สตรอเบอร์รี่ เชลล์ 1 ชิ้น,โปรลับ GrabFood
<ลดสุดคุ้ม โดนัทยีสต์ 8 ชิ้น 124.->,124,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,ช็อกโกแลต ริง 2 ชิ้น / สตรอเบอร์รี่ ริง 2 ชิ้น / ฮันนี่ ดิป 2 ชิ้น / บาวาเรียน เชลล์ 1 ชิ้น / สตรอเบอร์รี่ เชลล์ 1 ชิ้น,โปรลับ GrabFood
<ลดสุดคุ้ม พอน เดอ ริง 6 ชิ้น 109.->,109,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ไวท์ ช็อก 1 ชิ้น / พอน เดอ ริง ช็อก 1 ชิ้น / พอน เดอ ริง เกลซ 2 ชิ้น / พอน เดอ ริง สตรอเบอร์รี่ 1 ชิ้น / พอน เดอ ริง บลูเบอร์รี่ 1 ชิ้น,โปรลับ GrabFood
<ช็อกไม่ช็อก! โดนัทช็อกโกแลต 4 ชิ้น 99.->,99,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ช็อก 2 ชิ้น / ช็อกโกแลต ริง 2 ชิ้น,โปรลับ GrabFood
<ลดสุดคุ้ม โดนัทยีสต์ 4 ชิ้น 79.->,79,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,เลือกโดนัท 4 ชิ้นจาก ช็อกโกแลต ริง / สตรอเบอร์รี่ ริง / ฮันนี่ ดิป / บาวาเรียน เชลล์ / สตรอเบอร์รี่ เชลล์ / บลูเบอร์รี่ เชลล์,โปรลับ GrabFood
Surprise Box กล่องเล็ก เพียง 93.- จากปกติ 186.-,93,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทที่ร่วมรายการได้แก่ โดนัท ชิ้นละ 31.- 6 ชิ้น คละรสชาติ,กล่องสุ่ม!!!
Surprise Box กล่องเล็ก เพียง 155.- จากปกติ 310.-,155,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทที่ร่วมรายการได้แก่ โดนัท ชิ้นละ 31.- 10 ชิ้น คละรสชาติ,กล่องสุ่ม!!!
ซื้อโดนัทยีสต์ 1 ชิ้น พิเศษ 19.- (ปกติ 31.-) มอบให้กับพี่ไรเดอร์^^,19,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,เมนูพิเศษแทนคำขอบคุณจากลูกค้าถึงพี่ๆคนขับ^^,ให้พี่ๆคนขับจ้า
โค้ก ออริจินัล 1 กระป๋อง ขนาด 325 ml.,29,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,,Soft Drink
<โดนัทซูเปอร์ แบล็ก ช็อกโก 6 ชิ้น เพียง 169.->,169,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,อัลมอนด์ ดับเบิ้ลช็อก 1 ชิ้น / ช็อกโก คาราเมล 1 ชิ้น / ทอฟฟี่ พีนัท 1 ชิ้น / ช็อกโก อัลมอนด์ 1 ชิ้น / ช็อกโก มิกซ์นัท 1 ชิ้น / ช็อกโกลาเต้ 1 ชิ้น,Super Choco
อัลมอนด์ ดับเบิ้ลช็อก,33,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,,Super Choco
ทอฟฟี่ พีนัท,33,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,,Super Choco
ช็อกโก มิกซ์นัท,33,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,,Super Choco
ช็อกโก อัลมอนด์,33,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,,Super Choco
ช็อกโกลาเต้,33,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,,Super Choco
ช็อกโก คาราเมล,33,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,,Super Choco
<ปาร์ตี้โดนัท 8 ฟรี 8>,248,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ไวท์ ช็อก 2 ชิ้น / พอน เดอ ริง ช็อก 2 ชิ้น / พอน เดอ ริง สตรอเบอร์รี่ 2 ชิ้น / พอน เดอ ริง บลูเบอร์รี่ 2 ชิ้น / ช็อกโกแลต ริง 2 ชิ้น / สตรอเบอร์รี่ ริง 2 ชิ้น / ฮันนี่ ดิป 2 ชิ้น / บาวาเรียน เชลล์ 2 ชิ้น,ปาร์ตี้สุดฟิน
<ปาร์ตี้โดนัท 12 ชิ้น 199.->,199,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,ช็อกโกแลต ริง 2 ชิ้น / สตรอเบอร์รี่ ริง 2 ชิ้น / ฮันนี่ ดิป 2 ชิ้น / บาวาเรียน เชลล์ 2 ชิ้น / สตรอเบอร์รี่ เชลล์ 2 ชิ้น / บลูเบอร์รี่ เชลล์ 2 ชิ้น,ปาร์ตี้สุดฟิน
<Let’s get to the Party Set 1 159.->,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ไวท์ ช็อก 2 ชิ้น / พอน เดอ ริง ช็อก 2 ชิ้น / พอน เดอ ริง เกลซ 2 ชิ้น / พอน เดอ ริง สตรอเบอร์รี่ 1 ชิ้น / พอน เดอ ริง บลูเบอร์รี่ 1 ชิ้น,ปาร์ตี้สุดฟิน
<Let’s get to the Party Set 2 179.->,179,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,ช็อกโกแลต ริง 2 ชิ้น / สตรอเบอร์รี่ ริง 1 ชิ้น / ฮันนี่ ดิป 1 ชิ้น / บาวาเรียน เชลล์ 1 ชิ้น / พอน เดอ ริง ไวท์ ช็อก 1 ชิ้น / พอน เดอ ริง ช็อก 1 ชิ้น / พอน เดอ ริง เกลซ 1 ชิ้น / พอน เดอ ริง สตรอเบอร์รี่ 1 ชิ้น / พอน เดอ ริง บลูเบอร์รี่ 1 ชิ้น,ปาร์ตี้สุดฟิน
<ปาร์ตี้โดนัท 8 ชิ้น 159.->,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ไวท์ ช็อก 1 ชิ้น / พอน เดอ ริง ช็อก 1 ชิ้น / พอน เดอ ริง สตรอเบอร์รี่ 1 ชิ้น / พอน เดอ ริง บลูเบอร์รี่ 1 ชิ้น / ช็อกโกแลต ริง 1 ชิ้น / สตรอเบอร์รี่ ริง 1 ชิ้น/ฮันนี่ ดิป 1 ชิ้น / บาวาเรียน เชลล์ 1 ชิ้น,Snack Time
<ชุดคนโสด พอน เดอ ริง 4 ชิ้น 89.->,89,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง ไวท์ ช็อก 1 ชิ้น / พอน เดอ ริง ช็อก 1 ชิ้น / พอน เดอ ริง สตรอเบอร์รี่ 1 ชิ้น / พอน เดอ ริง บลูเบอร์รี่ 1 ชิ้น,Single Set
ฮันนี่ ดิป,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทต้นตำรับ หอม..หวาน..เนื้อนุ่ม และครบรสด้วยน้ำตาลเกรซคุณภาพดี,Yeast Donut
ช็อกโกแลต ริง,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทยีสต์ เนื้อนุ่มหอมหวาน อร่อย สดใส แต่งหน้าโดนเด่นด้วยท๊อปปิ้งช็อกโกแลต,Yeast Donut
สตรอเบอร์รี่ ริง,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทยีสต์ เนื้อนุ่มหอมหวาน อร่อย สดใส แต่งหน้าโดนเด่นด้วยท๊อปปิ้งสตรอเบอร์รี่,Yeast Donut
ทวิสต์,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,ทวิสต์ เคลือบเกลซ,Yeast Donut
ทริโอ,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทยีสต์สอดไส้แยมรสสตรอเบอร์รี่ บาวาเรี่ยน บลูเบอร์รี่ พร้อมด้วยน้ำตาลไอซิ่ง,Yeast Donut
สตรอเบอร์รี่ เชลล์,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทยีสต์ สอดไส้ความอร่อย ด้วยแยมรสสตรอเบอร์รี่ และน้ำตาลไอซิ่ง,Yeast Donut
บาวาเรียน เชลล์,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทยีสต์ สอดไส้ความอร่อย ด้วยครีมบาวาเรี่ยน และน้ำตาลไอซิ่ง,Yeast Donut
บลูเบอร์รี่ เชลล์,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทยีสต์ สอดไส้ความอร่อย ด้วยแยมรสบลูเบอร์รี่ และน้ำตาลไอซิ่ง,Yeast Donut
ลาเต้ ริง,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัทยีสต์ เนื้อนุ่มหอมหวาน อร่อย สดใส แต่งหน้าโดนเด่นด้วยท๊อปปิ้งลาเต้,Yeast Donut
ช็อก โคโคนัท,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัท เนื้อเค้กช็อกโกแลต เคลือบความอร่อยด้วยน้ำตาลเกรซ คลุกเคล้าเนื้อมะพร้าว,Cake Donut
ช็อก พีนัท,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัท เนื้อเค้กช็อกโกแลต เคลือบน้ำตาลเกรซและคลุกเคล้าด้วยถั่วลิสงอบคุณภาพดี,Cake Donut
ดับเบิ้ล ช็อกโกแลต,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,โดนัท เนื้อเค้กช็อกโกแลต เคลือบด้วยช็อกโกแลตเข้มข้น,Cake Donut
พอน เดอ ริง เพลน,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง นุ่ม...หนึบ หอม อร่อย อย่างคลาสสิค เอกลักษณ์เฉพาะของมิสเตอร์ โดนัท,Pon De Ring
พอน เดอ ริง เกลซ,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง เคลือบความอร่อยหอมหวาน ด้วยน้ำตาลเกลซสีเหลืองทองคุณภาพดี,Pon De Ring
พอน เดอ ริง ช็อกโกแลต,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง อร่อยถูกใจเข้มเต็มรสกับช็อกโกแลตคุณภาพเยี่ยม,Pon De Ring
พอน เดอ ริง ไวท์ ช็อกโกแลต,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง เคลือบด้วยไวท์ช็อกโกแลต และแต่งแต้มเพิ่มเติมด้วยลายเส้นช็อกโกแลต,Pon De Ring
พอนเดอริง คริสปี้ บลูเบอร์รี่,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง กับความอร่อยที่ออกแบบ กรุบกรอบทุกคำกับคริสปี้รสบลูเบอร์รี่,Pon De Ring
พอน เดอ ริง คริสปี้ สตรอเบอร์รี่,31,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,พอน เดอ ริง กับความอร่อยที่ออกแบบ กรุบกรอบทุกคำกับคริสปี้รสสตรอเบอร์รี่,Pon De Ring
<แก้วมิสเตอร์โดนัท Snoopy V.2 และ โดนัทยีสต์ 5 ชิ้น>,229,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,ช็อกโกแลต ริง 1 ชิ้น / สตรอเบอร์รี่ ริง 1 ชิ้น / ฮันนี่ ดิป 1 ชิ้น / บาวาเรียน เชลล์ 1 ชิ้น / สตอเบอร์รี่ เชลล์ 1 ชิ้น,Snoopy V.2
แก้วมิสเตอร์โดนัท Snoopy V.2 สีชมพู,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,แก้วเปล่าราคาไม่รวมเครื่องดื่ม,Snoopy V.2
แก้วมิสเตอร์โดนัท Snoopy V.2 สีน้ำเงิน,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,แก้วเปล่าราคาไม่รวมเครื่องดื่ม,Snoopy V.2
แก้วมิสเตอร์โดนัท Snoopy V.2 สีเขียว,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,แก้วเปล่าราคาไม่รวมเครื่องดื่ม,Snoopy V.2
แก้วมิสเตอร์โดนัท Snoopy V.2 สีเทา,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,แก้วเปล่าราคาไม่รวมเครื่องดื่ม,Snoopy V.2
แก้วมิสเตอร์โดนัท Snoopy V.2 สีเหลือง,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,แก้วเปล่าราคาไม่รวมเครื่องดื่ม,Snoopy V.2
<แก้วมิสเตอร์โดนัท Snoopy และ โดนัทยีสต์ 5 ชิ้น>,229,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,ช็อกโกแลต ริง 1 ชิ้น / สตรอเบอร์รี่ ริง 1 ชิ้น / ฮันนี่ ดิป 1 ชิ้น / บาวาเรียน เชลล์ 1 ชิ้น / สตอเบอร์รี่ เชลล์ 1 ชิ้น,Premium Snoopy
แก้วมิสเตอร์โดนัท Snoopy สีแดง,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,แก้วเปล่าราคาไม่รวมเครื่องดื่ม,Premium Snoopy
แก้วมิสเตอร์โดนัท Snoopy สีเทา,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,แก้วเปล่าราคาไม่รวมเครื่องดื่ม,Premium Snoopy
แก้วมิสเตอร์โดนัท Snoopy สีฟ้า,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,แก้วเปล่าราคาไม่รวมเครื่องดื่ม,Premium Snoopy
แก้วมิสเตอร์โดนัท Snoopy สีเหลือง,159,Mister Donut (มิสเตอร์ โดนัท) - เทสโก้ โลตัส พระราม 1,2023-06-18 16:37,แก้วเปล่าราคาไม่รวมเครื่องดื่ม,Premium Snoopy
<โปรโมชัน> Twinings Set 296 Baht Option1 ทไวนิงส์ เซ็ต 296 บาท # 1,296,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,"ออริจินอลเกลซ 6 ชิ้น + ทไวนิงส์โดนัท 6 ชิ้น ขอสงวนสิทธิ์ บรรจุภัณฑ์เฉพาะ กล่องโหล ไม่สามารถแบ่งกล่องได้
เงื่อนไขเป็นไปตามที่บริษัทกำหนด",Today's Offer
<โปรโมชัน> Twinings Set 296 Baht Option2 ทไวนิงส์ เซ็ต 296 บาท # 2,296,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,"ออริจินอลเกลซ 6 ชิ้น + ทไวนิงส์โดนัท 3 ชิ้น + แอสซอร์ทเตท 3 ชิ้น 
ขอสงวนสิทธิ์ บรรจุภัณฑ์เฉพาะ กล่องโหล ไม่สามารถแบ่งกล่องได้
เงื่อนไขเป็นไปตามที่บริษัทกำหนด",Today's Offer
<โปรโมชัน> Twinings Set 12 pcs. ทไวนิงส์ เซ็ต 12 ชิ้น,315,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,ทไวนิงส์โดนัท 12 ชิ้น ขอสงวนสิทธิ์ บรรจุภัณฑ์เฉพาะ กล่องโหล ไม่สามารถแบ่งกล่องได้ เงื่อนไขเป็นไปตามที่บริษัทกำหนด,Today's Offer
<โปรโมชัน> Iced Pear Americano 12 oz.ไอซ์ แพร์ อเมริกาโน่ ขนาด 12 ออนซ์,110,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,- ซื้อเครื่องดื่ม ไอซ์ แพร์ อเมริกาโน่ ขนาด 12 ออนซ์ 1 แก้ว รับทันที ออริจินอลเกลซ 2 ชิ้น,Today's Offer
<โปรโมชัน> ลด 25% Ovaltine Set 12 pcs. โอวัลติน เซ็ต 12 ชิ้น,315,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,โอวัลตินโดนัท 12 ชิ้น ขอสงวนสิทธิ์ บรรจุภัณฑ์เฉพาะ กล่องโหล ไม่สามารถแบ่งกล่องได้เงื่อนไขเป็นไปตามที่บริษัทกำหนด,Today's Offer
<โปรโมชัน> Twinings Set 296 Baht Option1 ทไวนิงส์ เซ็ต 296 บาท # 1,296,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,"ออริจินอลเกลซ 6 ชิ้น + ทไวนิงส์โดนัท 6 ชิ้น ขอสงวนสิทธิ์ บรรจุภัณฑ์เฉพาะ กล่องโหล ไม่สามารถแบ่งกล่องได้
เงื่อนไขเป็นไปตามที่บริษัทกำหนด",โปรโมชันพิเศษเฉพาะ Grabfood
<โปรโมชัน> Twinings Set 296 Baht Option2 ทไวนิงส์ เซ็ต 296 บาท # 2,296,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,"ออริจินอลเกลซ 6 ชิ้น + ทไวนิงส์โดนัท 3 ชิ้น + แอสซอร์ทเตท 3 ชิ้น 
ขอสงวนสิทธิ์ บรรจุภัณฑ์เฉพาะ กล่องโหล ไม่สามารถแบ่งกล่องได้
เงื่อนไขเป็นไปตามที่บริษัทกำหนด",โปรโมชันพิเศษเฉพาะ Grabfood
<โปรโมชัน> Twinings Set 12 pcs. ทไวนิงส์ เซ็ต 12 ชิ้น,315,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,ทไวนิงส์โดนัท 12 ชิ้น ขอสงวนสิทธิ์ บรรจุภัณฑ์เฉพาะ กล่องโหล ไม่สามารถแบ่งกล่องได้ เงื่อนไขเป็นไปตามที่บริษัทกำหนด,โปรโมชันพิเศษเฉพาะ Grabfood
<โปรโมชัน> Iced Pear Americano 12 oz.ไอซ์ แพร์ อเมริกาโน่ ขนาด 12 ออนซ์,110,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,- ซื้อเครื่องดื่ม ไอซ์ แพร์ อเมริกาโน่ ขนาด 12 ออนซ์ 1 แก้ว รับทันที ออริจินอลเกลซ 2 ชิ้น,โปรโมชันพิเศษเฉพาะ Grabfood
<โปรโมชัน> ลด 25% Ovaltine Set 12 pcs. โอวัลติน เซ็ต 12 ชิ้น,315,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,โอวัลตินโดนัท 12 ชิ้น ขอสงวนสิทธิ์ บรรจุภัณฑ์เฉพาะ กล่องโหล ไม่สามารถแบ่งกล่องได้เงื่อนไขเป็นไปตามที่บริษัทกำหนด,โปรโมชันพิเศษเฉพาะ Grabfood
<โปรโมชัน> Pomegranate Orange Fizz 12 oz.ทับทิม ส้ม ขนาด 12 ออนซ์,168,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,- ซื้อเครื่องดื่ม ทับทิม ส้ม ขนาด 12 ออนซ์ ออนซ์ 1 แก้ว รับทันที ออริจินอลเกลซ 2 ชิ้น,โปรโมชันพิเศษเฉพาะ Grabfood
<โปรโมชัน> ลด 23% Ovaltine Set 296 Baht Option1 โอวัลติน เซ็ต 296 บาท # 1,384,Krispy Kreme (คริสปี้ครีม) - แอม ไชน่าทาวน์,2023-06-18 16:37,ออริจินอลเกลซ 6 ชิ้น + โอวัลตินโดนัท 6 ชิ้น ขอสงวนสิทธิ์ บรรจุภัณฑ์เฉพาะ กล่องโหล ไม่สามารถแบ่งกล่องได้ เงื่อนไขเป็นไปตามที่บริษัทกำหนด,โปรโมชันพิเศษเฉพาะ Grabfood
